Date,Ticker,Close,Daily_Return_%,Avg_VADER_Score,News_Count,English_Avg_Score,Hindi_Avg_Score,Volume,Volume_Spike,Language_Gap,Language_Gap_Abs,Broker_Panic_Score,Is_Outage_Day,Model_Disagreement,High_Disagreement,Hype_vs_Reality,Hype_Divergence_Score
2024-07-01,ITC,400.3709717,-6.082023730527386,,,,,93796760,1,,,0.0,0,0.0,0,0,
2024-07-08,ITC,435.6991882,9.41414758665583,,,,,37702836,0,,,0.0,0,0.0,0,0,
2024-07-29,ITC,384.1280212,-11.871596714948584,0.4019,2.0,0.4019,,67195623,1,,,0.0,0,0.0,0,1,1.4019
2024-08-05,ITC,435.835907,13.529189791882791,0.4019,2.0,0.4019,,69771160,0,,,0.0,0,0.0,0,0,-0.5981
2024-08-26,ITC,409.6115723,-6.017020231423942,0.4019,2.0,0.4019,,5916180,0,,,0.0,0,0.0,0,0,1.4019
2024-09-02,ITC,452.1097107,11.122993454413665,,,,,101854778,1,,,0.0,0,0.0,0,0,
2024-09-09,ITC,423.8927307,-6.1620309950171865,,,,,51294116,0,,,0.0,0,0.0,0,0,
2024-09-30,ITC,398.3196716,-6.023561336499383,,,,,47068110,0,,,0.0,0,0.0,0,0,
2024-10-07,ITC,424.3485718,7.4952063076364475,0.128,2.0,0.128,,45853819,0,,,0.0,0,0.0,0,0,-0.872
2024-10-28,ITC,366.4927063,-14.026970186025245,0.18155882352941177,17.0,0.18155882352941177,,25085131,0,,,0.0,0,0.0,0,0,1.1816
2024-11-04,ITC,445.0896301,20.698064698425966,0.06961500000000001,20.0,0.06961500000000001,,63162102,0,,,0.0,0,0.05598924811848365,0,0,-0.9304
2024-11-11,ITC,424.1662292,-4.757469503712564,0.087452,25.0,0.087452,,12705960,0,,,0.0,0,0.06014658819664383,0,0,1.0875
2024-11-25,ITC,411.5072632,-2.984435140882258,0.3818,1.0,0.3818,,9714589,0,,,0.0,0,0.17531798628872433,0,0,1.3818
2024-12-02,ITC,450.9244995,10.554642463398745,0.3818,1.0,0.3818,,106208470,1,,,0.0,0,0.16994189703542795,0,0,-0.6182
2024-12-09,ITC,419.9268799,-6.536086502635185,0.3818,1.0,0.3818,,37702036,0,,,0.0,0,0.0,0,1,1.3818
